,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
964,2020-09-01,57.37,58.01,57.08,57.66,54.37,10170906,10170906,0.29,0.50549,57.53,"September 01, 20",0.0050549
965,2020-08-31,57.13,57.76,57.04,57.22,53.96,18683506,18683506,0.09,0.15754,57.2875,"August 31, 20",0.0015754
966,2020-08-28,57.33,58.16,57.21,57.88,54.58,8613830,8613830,0.55,0.95936,57.645,"August 28, 20",0.0095936
967,2020-08-27,57.45,58.45,56.58,57.18,53.92,15834697,15834697,-0.27,-0.46997,57.415,"August 27, 20",-0.0046997
968,2020-08-26,56.34,57.49,56.06,57.49,54.21,11597557,11597557,1.15,2.04,56.845,"August 26, 20",0.0204
969,2020-08-25,56.15,56.75,56.02,56.09,52.89,7427033,7427033,-0.06,-0.10686,56.2525,"August 25, 20",-0.0010686
970,2020-08-24,55.76,56.11,55.44,56.01,52.82,7892051,7892051,0.25,0.44835,55.83,"August 24, 20",0.0044835
971,2020-08-21,55.38,55.45,54.73,55.19,52.04,9551993,9551993,-0.19,-0.34308,55.1875,"August 21, 20",-0.0034308
972,2020-08-20,55.59,55.81,55.09,55.26,52.11,10975123,10975123,-0.33,-0.59363,55.4375,"August 20, 20",-0.0059363
973,2020-08-19,55.58,56.8,55.46,56.2,53.0,16751451,16751451,0.62,1.12,56.01,"August 19, 20",0.0112
974,2020-08-18,55.62,56.93,54.87,55.18,52.03,21102607,21102607,-0.44,-0.79108,55.65,"August 18, 20",-0.0079108
975,2020-08-17,54.2,54.39,53.66,53.99,50.91,9523832,9523832,-0.21,-0.38745,54.06,"August 17, 20",-0.0038745
976,2020-08-14,54.03,54.56,53.77,54.2,51.11,5454407,5454407,0.17,0.31464,54.14,"August 14, 20",0.0031464
977,2020-08-13,53.91,54.2,53.68,54.02,50.94,8260423,8260423,0.11,0.20404,53.9525,"August 13, 20",0.0020404
978,2020-08-12,54.52,54.7,53.97,54.17,51.08,9068344,9068344,-0.35,-0.64197,54.34,"August 12, 20",-0.0064197
979,2020-08-11,55.24,55.46,54.14,54.27,51.18,8075289,8075289,-0.97,-1.76,54.7775,"August 11, 20",-0.0176
980,2020-08-10,55.24,55.62,54.88,54.94,51.81,10047111,10047111,-0.3,-0.54308,55.17,"August 10, 20",-0.0054308
981,2020-08-07,55.01,55.24,54.76,55.23,52.08,8772264,8772264,0.22,0.39993,55.06,"August 07, 20",0.0039993
982,2020-08-06,55.49,55.6,54.94,55.28,52.13,8169855,8169855,-0.21,-0.37845,55.3275,"August 06, 20",-0.0037845
983,2020-08-05,56.32,56.32,55.38,55.5,52.34,6629046,6629046,-0.82,-1.46,55.88,"August 05, 20",-0.0146
984,2020-08-04,55.78,56.01,55.53,56.0,52.81,6364339,6364339,0.22,0.39441,55.83,"August 04, 20",0.0039441
985,2020-08-03,55.78,56.09,55.49,55.98,52.79,9165025,9165025,0.2,0.35855,55.835,"August 03, 20",0.0035855
986,2020-07-31,55.18,55.47,54.33,55.45,52.29,9352834,9352834,0.27,0.48931,55.1075,"July 31, 20",0.0048931
987,2020-07-30,55.0,55.48,54.89,55.25,52.1,7633243,7633243,0.25,0.45455,55.155,"July 30, 20",0.0045455
988,2020-07-29,55.56,55.9,55.35,55.7,52.52,7243071,7243071,0.14,0.25198,55.6275,"July 29, 20",0.0025198
989,2020-07-28,55.25,55.74,55.2,55.35,52.19,13030193,13030193,0.1,0.181,55.385,"July 28, 20",0.00181
990,2020-07-27,55.66,55.95,55.32,55.34,52.18,10319936,10319936,-0.32,-0.57492,55.5675,"July 27, 20",-0.0057492
991,2020-07-24,55.47,56.04,55.26,55.65,52.48,8939667,8939667,0.18,0.3245,55.605,"July 24, 20",0.003245
