,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
915,2020-11-10,140.15,143.17,138.53,140.11,129.4,12019876,12019876,-0.0384,-0.02854085,140.49,"November 10, 20",-0.0002854085
916,2020-11-09,149.41,149.41,142.44,142.61,131.71,10666303,10666303,-6.8,-4.55,145.9675,"November 09, 20",-0.0455
917,2020-11-06,146.01,146.23,143.96,145.01,133.93,7278458,7278458,-1.0,-0.68488,145.3025,"November 06, 20",-0.0068488
918,2020-11-05,145.82,148.8,141.83,145.41,134.3,27910877,27910877,-0.4093,-0.28117,145.465,"November 05, 20",-0.0028117
919,2020-11-04,129.32,129.57,126.07,128.97,119.11,12608904,12608904,-0.355,-0.27065,128.4825,"November 04, 20",-0.0027065
920,2020-11-03,125.44,126.92,124.69,125.45,115.86,5832837,5832837,0.01,0.00797194,125.625,"November 03, 20",7.97194e-05
921,2020-11-02,124.5,126.17,122.41,123.97,114.5,5860276,5860276,-0.53,-0.4257,124.2625,"November 02, 20",-0.004257
922,2020-10-30,123.68,125.25,121.6,123.36,113.93,7814462,7814462,-0.32,-0.25873,123.4725,"October 30, 20",-0.0025873
923,2020-10-29,122.06,127.69,121.89,126.44,116.78,7053259,7053259,4.38,3.59,124.52,"October 29, 20",0.0359
924,2020-10-28,123.5,123.82,121.05,121.58,112.29,8234821,8234821,-1.92,-1.55,122.4875,"October 28, 20",-0.0155
925,2020-10-27,126.51,126.96,125.19,125.91,116.29,5825518,5825518,-0.6,-0.47427,126.1425,"October 27, 20",-0.0047427
926,2020-10-26,127.53,128.67,124.4,126.2,116.56,6065923,6065923,-1.33,-1.04,126.7,"October 26, 20",-0.0104
927,2020-10-23,128.59,129.1,127.1,128.88,119.03,3943056,3943056,0.29,0.22552,128.4175,"October 23, 20",0.0022552
928,2020-10-22,129.51,129.59,126.86,128.38,118.57,3897002,3897002,-1.13,-0.87252,128.585,"October 22, 20",-0.0087252
929,2020-10-21,128.04,130.42,126.37,128.55,118.73,4343992,4343992,0.51,0.39831,128.345,"October 21, 20",0.0039831
930,2020-10-20,129.18,129.33,127.51,128.3,118.5,4413343,4413343,-0.88,-0.68122,128.58,"October 20, 20",-0.0068122
931,2020-10-19,130.13,131.96,127.7,128.42,118.61,5765840,5765840,-1.71,-1.31,129.5525,"October 19, 20",-0.0131
932,2020-10-16,129.7,130.19,127.74,129.03,119.17,6626992,6626992,-0.67,-0.51658,129.165,"October 16, 20",-0.0051658
933,2020-10-15,127.3,129.14,126.65,128.58,118.75,7377948,7377948,1.28,1.01,127.9175,"October 15, 20",0.0101
934,2020-10-14,129.08,132.42,128.93,129.88,119.95,13183613,13183613,0.8,0.61977,130.0775,"October 14, 20",0.0061977
935,2020-10-13,127.47,128.18,125.4,127.46,117.72,7605706,7605706,-0.01,-0.00784498,127.1275,"October 13, 20",-7.84498e-05
936,2020-10-12,127.7,127.7,124.95,126.69,117.01,7893835,7893835,-1.01,-0.79092,126.76,"October 12, 20",-0.0079092
937,2020-10-09,123.93,125.89,122.79,124.87,115.33,11073412,11073412,0.94,0.75849,124.37,"October 09, 20",0.0075849
938,2020-10-08,124.0,124.43,121.84,122.34,112.99,4757536,4757536,-1.66,-1.34,123.1525,"October 08, 20",-0.0134
939,2020-10-07,121.24,123.36,120.65,123.03,113.63,7410347,7410347,1.8,1.48,122.07,"October 07, 20",0.0148
940,2020-10-06,120.45,122.52,119.1,119.54,110.4,7636963,7636963,-0.91,-0.7555,120.4025,"October 06, 20",-0.007555
941,2020-10-05,116.9,120.65,116.73,120.52,111.31,5835936,5835936,3.62,3.1,118.7,"October 05, 20",0.031
942,2020-10-02,116.78,118.66,115.43,115.47,106.65,5834337,5834337,-1.31,-1.12,116.585,"October 02, 20",-0.0112
943,2020-10-01,119.93,120.21,117.7,119.52,110.39,5316766,5316766,-0.41,-0.34187,119.34,"October 01, 20",-0.0034187
944,2020-09-30,117.5,119.26,116.92,117.68,108.69,5829731,5829731,0.18,0.15319,117.84,"September 30, 20",0.0015319
945,2020-09-29,118.14,119.25,117.2,117.38,108.41,5687851,5687851,-0.76,-0.6433,117.9925,"September 29, 20",-0.006433
946,2020-09-28,115.96,118.74,114.92,118.47,109.42,9043578,9043578,2.51,2.16,117.0225,"September 28, 20",0.0216
947,2020-09-25,113.55,115.75,111.8,114.5,105.75,11717993,11717993,0.95,0.83664,113.9,"September 25, 20",0.0083664
948,2020-09-24,109.39,113.29,109.24,112.19,103.62,6848958,6848958,2.8,2.56,111.0275,"September 24, 20",0.0256
949,2020-09-23,113.64,113.93,110.07,110.57,102.12,6553322,6553322,-3.07,-2.7,112.0525,"September 23, 20",-0.027
950,2020-09-22,112.61,114.25,110.42,113.82,105.12,6911176,6911176,1.21,1.07,112.775,"September 22, 20",0.0107
951,2020-09-21,109.16,112.14,108.3,111.92,103.37,8197611,8197611,2.76,2.53,110.38,"September 21, 20",0.0253
952,2020-09-18,115.04,115.43,109.8,110.69,102.23,15443195,15443195,-4.35,-3.78,112.74,"September 18, 20",-0.0378
953,2020-09-17,111.92,115.7,111.0,114.88,106.1,7418146,7418146,2.96,2.64,113.375,"September 17, 20",0.0264
954,2020-09-16,118.0,118.0,114.54,114.56,105.81,6342106,6342106,-3.44,-2.92,116.275,"September 16, 20",-0.0292
955,2020-09-15,114.94,117.81,114.79,116.58,107.67,8773740,8773740,1.64,1.43,116.03,"September 15, 20",0.0143
956,2020-09-14,115.24,115.43,112.65,113.46,104.79,5397303,5397303,-1.78,-1.54,114.195,"September 14, 20",-0.0154
957,2020-09-11,113.38,114.85,112.4,113.42,104.75,6740182,6740182,0.04,0.03527959,113.5125,"September 11, 20",0.0003527959
958,2020-09-10,115.15,115.81,111.57,112.44,103.85,6166312,6166312,-2.71,-2.35,113.7425,"September 10, 20",-0.0235
959,2020-09-09,113.48,115.77,112.3,114.02,105.31,9708449,9708449,0.5396,0.47585,113.8925,"September 09, 20",0.0047585
960,2020-09-08,111.94,113.88,109.62,109.77,101.38,10245172,10245172,-2.17,-1.94,111.3025,"September 08, 20",-0.0194
961,2020-09-04,115.69,117.82,112.38,115.97,107.11,11064279,11064279,0.28,0.24203,115.465,"September 04, 20",0.0024203
962,2020-09-03,121.3,121.71,115.6,116.43,107.53,13560803,13560803,-4.87,-4.01,118.76,"September 03, 20",-0.0401
963,2020-09-02,123.26,123.93,121.81,123.18,113.77,9167699,9167699,-0.08,-0.06490346,123.045,"September 02, 20",-0.0006490346
964,2020-09-01,121.08,122.57,119.51,122.01,112.09,9101301,9101301,0.93,0.76809,121.2925,"September 01, 20",0.0076809
965,2020-08-31,118.33,121.06,118.12,119.1,109.41,9694649,9694649,0.7679,0.65072,119.1525,"August 31, 20",0.0065072
