,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
893,2020-12-11,692.3,697.03,689.45,695.2,636.13,488140,488140,2.9,0.41889,693.495,"December 11, 20",0.0041889
894,2020-12-10,699.59,702.74,694.25,698.41,639.07,438642,438642,-1.18,-0.16867,698.7475,"December 10, 20",-0.0016867
895,2020-12-09,715.84,716.15,696.84,701.68,642.06,489465,489465,-14.16,-1.98,707.6275,"December 09, 20",-0.0198
896,2020-12-08,706.79,718.55,703.48,713.92,653.26,598173,598173,7.13,1.01,710.685,"December 08, 20",0.0101
897,2020-12-07,702.7,709.58,699.03,709.49,649.21,680588,680588,6.79,0.96627,705.2,"December 07, 20",0.0096627
898,2020-12-04,713.42,720.29,696.55,703.47,643.7,816358,816358,-9.95,-1.39,708.4325,"December 04, 20",-0.0139
899,2020-12-03,718.36,721.82,711.76,715.42,654.63,604411,604411,-2.94,-0.40927,716.84,"December 03, 20",-0.0040927
900,2020-12-02,715.0,718.81,708.98,718.36,654.0,484103,484103,3.36,0.46993,715.2875,"December 02, 20",0.0046993
901,2020-12-01,709.67,720.51,705.2,715.23,651.15,549542,549542,5.56,0.78346,712.6525,"December 01, 20",0.0078346
902,2020-11-30,710.31,713.19,697.73,698.35,635.79,888410,888410,-11.96,-1.68,704.895,"November 30, 20",-0.0168
903,2020-11-27,706.75,718.85,705.14,715.11,651.04,313425,313425,8.36,1.18,711.4625,"November 27, 20",0.0118
904,2020-11-25,698.12,704.26,696.42,703.61,640.57,401239,401239,5.49,0.7864,700.6025,"November 25, 20",0.007864
905,2020-11-24,694.67,700.66,686.5,699.3,636.65,651984,651984,4.63,0.6665,695.2825,"November 24, 20",0.006665
906,2020-11-23,676.88,689.0,673.84,682.87,621.69,505375,505375,5.99,0.88494,680.6475,"November 23, 20",0.0088494
907,2020-11-20,674.02,675.75,669.0,672.71,612.44,396240,396240,-1.31,-0.19436,672.87,"November 20, 20",-0.0019436
908,2020-11-19,665.97,675.34,663.24,673.48,613.14,471167,471167,7.51,1.13,669.5075,"November 19, 20",0.0113
909,2020-11-18,670.8,676.65,668.95,669.89,609.88,509045,509045,-0.91,-0.13566,671.5725,"November 18, 20",-0.0013566
910,2020-11-17,676.46,676.46,664.51,667.49,607.69,768905,768905,-8.97,-1.33,671.23,"November 17, 20",-0.0133
911,2020-11-16,682.5,682.5,669.27,676.43,615.83,607760,607760,-6.07,-0.88938,677.675,"November 16, 20",-0.0088938
912,2020-11-13,660.0,671.1,658.29,669.77,609.77,664060,664060,9.77,1.48,664.79,"November 13, 20",0.0148
913,2020-11-12,665.76,668.67,654.87,659.79,600.68,501907,501907,-5.97,-0.89672,662.2725,"November 12, 20",-0.0089672
914,2020-11-11,670.79,675.75,667.03,670.62,610.54,455787,455787,-0.17,-0.02534325,671.0475,"November 11, 20",-0.0002534325
915,2020-11-10,661.07,666.54,645.12,660.6,601.42,758008,758008,-0.47,-0.07109686,658.3325,"November 10, 20",-0.0007109686
916,2020-11-09,685.12,692.73,663.18,666.02,606.35,870313,870313,-19.1,-2.79,676.7625,"November 09, 20",-0.0279
917,2020-11-06,666.06,668.0,654.19,654.9,596.23,493945,493945,-11.16,-1.68,660.7875,"November 06, 20",-0.0168
918,2020-11-05,661.02,672.0,659.78,668.19,608.33,714509,714509,7.17,1.08,665.2475,"November 05, 20",0.0108
919,2020-11-04,628.29,657.98,627.81,651.6,593.22,811990,811990,23.31,3.71,641.42,"November 04, 20",0.0371
920,2020-11-03,620.9,633.34,619.0,629.26,572.89,560555,560555,8.36,1.35,625.625,"November 03, 20",0.0135
921,2020-11-02,608.96,618.35,606.45,614.87,559.78,455350,455350,5.91,0.97051,612.1575,"November 02, 20",0.0097051
922,2020-10-30,597.58,600.87,587.9,599.21,545.53,530463,530463,1.63,0.27277,596.39,"October 30, 20",0.0027277
923,2020-10-29,600.21,606.59,590.26,602.33,548.37,447449,447449,2.12,0.35321,599.8475,"October 29, 20",0.0035321
924,2020-10-28,602.69,606.45,596.26,600.71,546.89,645648,645648,-1.98,-0.32853,601.5275,"October 28, 20",-0.0032853
925,2020-10-27,620.32,624.58,613.47,614.53,559.48,349823,349823,-5.79,-0.93339,618.225,"October 27, 20",-0.0093339
926,2020-10-26,630.0,631.59,615.83,622.19,566.45,686099,686099,-7.81,-1.24,624.9025,"October 26, 20",-0.0124
927,2020-10-23,637.87,639.16,633.51,637.31,580.21,494217,494217,-0.56,-0.08779218,636.9625,"October 23, 20",-0.0008779218
928,2020-10-22,635.0,637.83,629.82,635.18,578.28,483384,483384,0.18,0.02834646,634.4575,"October 22, 20",0.0002834646
929,2020-10-21,646.58,653.72,634.82,634.99,578.1,452696,452696,-11.59,-1.79,642.5275,"October 21, 20",-0.0179
930,2020-10-20,636.62,650.98,636.62,645.07,587.28,473550,473550,8.45,1.33,642.3225,"October 20, 20",0.0133
931,2020-10-19,658.25,666.64,633.03,634.89,578.01,775662,775662,-23.36,-3.55,648.2025,"October 19, 20",-0.0355
932,2020-10-16,652.04,659.57,648.0,657.38,598.49,765555,765555,5.34,0.81897,654.2475,"October 16, 20",0.0081897
933,2020-10-15,634.09,648.9,632.64,646.24,588.34,792733,792733,12.15,1.92,640.4675,"October 15, 20",0.0192
934,2020-10-14,641.83,643.46,634.05,639.85,582.53,694202,694202,-1.98,-0.30849,639.7975,"October 14, 20",-0.0030849
935,2020-10-13,634.17,646.29,626.16,638.96,581.72,1155021,1155021,4.79,0.75532,636.395,"October 13, 20",0.0075532
936,2020-10-12,615.37,620.66,613.66,614.89,559.8,644719,644719,-0.48,-0.07800185,616.145,"October 12, 20",-0.0007800185
937,2020-10-09,610.6,614.3,606.58,611.57,556.78,525143,525143,0.97,0.15886,610.7625,"October 09, 20",0.0015886
938,2020-10-08,595.36,606.21,594.34,604.44,550.29,538097,538097,9.08,1.53,600.0875,"October 08, 20",0.0153
939,2020-10-07,584.32,592.79,584.32,592.05,539.01,573701,573701,7.73,1.32,588.37,"October 07, 20",0.0132
940,2020-10-06,580.98,590.6,578.13,580.23,528.25,704311,704311,-0.75,-0.12909,582.485,"October 06, 20",-0.0012909
941,2020-10-05,574.7,581.52,573.0,580.98,528.93,435362,435362,6.28,1.09,577.55,"October 05, 20",0.0109
942,2020-10-02,560.54,574.67,559.18,570.12,519.04,523471,523471,9.58,1.71,566.1275,"October 02, 20",0.0171
943,2020-10-01,576.84,578.24,566.17,567.91,517.03,551296,551296,-8.93,-1.55,572.29,"October 01, 20",-0.0155
944,2020-09-30,557.2,570.89,555.11,563.55,513.06,741054,741054,6.35,1.14,561.6875,"September 30, 20",0.0114
945,2020-09-29,560.16,562.2,552.37,554.8,505.1,409654,409654,-5.36,-0.95687,557.3825,"September 29, 20",-0.0095687
946,2020-09-28,554.44,563.94,554.0,558.65,508.6,567033,567033,4.21,0.75932,557.7575,"September 28, 20",0.0075932
947,2020-09-25,532.95,548.9,531.39,547.81,498.73,486378,486378,14.86,2.79,540.2625,"September 25, 20",0.0279
948,2020-09-24,537.28,542.11,531.81,535.05,487.12,552840,552840,-2.23,-0.41505,536.5625,"September 24, 20",-0.0041505
949,2020-09-23,550.31,552.87,538.05,538.54,490.29,511422,511422,-11.77,-2.14,544.9425,"September 23, 20",-0.0214
950,2020-09-22,551.15,556.55,544.53,550.8,501.45,565647,565647,-0.35,-0.06350358,550.7575,"September 22, 20",-0.0006350358
951,2020-09-21,548.63,556.76,542.52,552.59,503.08,659600,659600,3.96,0.7218,550.125,"September 21, 20",0.007218
952,2020-09-18,548.47,559.16,548.47,556.92,507.03,2989114,2989114,8.45,1.54,553.255,"September 18, 20",0.0154
953,2020-09-17,554.95,555.8,544.51,548.41,499.28,1033459,1033459,-6.54,-1.18,550.9175,"September 17, 20",-0.0118
954,2020-09-16,551.82,566.88,548.8,561.73,511.41,1004027,1004027,9.91,1.8,557.3075,"September 16, 20",0.018
955,2020-09-15,553.11,553.43,547.28,548.16,499.05,626477,626477,-4.95,-0.89494,550.495,"September 15, 20",-0.0089494
956,2020-09-14,545.04,553.21,543.27,547.38,498.34,631447,631447,2.34,0.42933,547.225,"September 14, 20",0.0042933
957,2020-09-11,544.48,547.45,537.86,541.2,492.71,660875,660875,-3.28,-0.60241,542.7475,"September 11, 20",-0.0060241
958,2020-09-10,561.64,561.96,541.21,543.31,494.64,891033,891033,-18.33,-3.26,552.03,"September 10, 20",-0.0326
959,2020-09-09,561.62,564.1,555.33,560.18,509.99,830507,830507,-1.44,-0.2564,560.3075,"September 09, 20",-0.002564
960,2020-09-08,559.99,560.77,548.0,552.54,503.04,837193,837193,-7.45,-1.33,555.325,"September 08, 20",-0.0133
961,2020-09-04,581.81,584.09,557.86,564.63,514.05,822107,822107,-17.18,-2.95,572.0975,"September 04, 20",-0.0295
962,2020-09-03,604.13,605.45,573.7,579.12,527.24,739198,739198,-25.01,-4.14,590.6,"September 03, 20",-0.0414
963,2020-09-02,597.74,609.69,594.19,608.0,550.23,684165,684165,10.26,1.72,602.405,"September 02, 20",0.0172
964,2020-09-01,594.74,601.02,593.15,596.24,539.58,402818,402818,1.5,0.25221,596.2875,"September 01, 20",0.0025221
965,2020-08-31,602.52,604.08,593.67,594.19,537.73,581734,581734,-8.33,-1.38,598.615,"August 31, 20",-0.0138
966,2020-08-28,595.61,601.31,592.09,601.06,543.94,436069,436069,5.45,0.91503,597.5175,"August 28, 20",0.0091503
967,2020-08-27,592.94,598.9,591.99,594.98,538.44,428904,428904,2.04,0.34405,594.7025,"August 27, 20",0.0034405
968,2020-08-26,591.46,595.7,587.9,592.1,535.84,540161,540161,0.64,0.10821,591.79,"August 26, 20",0.0010821
969,2020-08-25,594.45,594.6,590.12,591.15,534.98,373289,373289,-3.3,-0.55513,592.58,"August 25, 20",-0.0055513
970,2020-08-24,587.38,591.69,584.29,591.45,535.25,381634,381634,4.07,0.69291,588.7025,"August 24, 20",0.0069291
971,2020-08-21,585.41,588.0,581.93,584.04,528.54,418462,418462,-1.37,-0.23402,584.845,"August 21, 20",-0.0023402
972,2020-08-20,584.88,588.26,581.04,583.36,527.93,552425,552425,-1.52,-0.25988,584.385,"August 20, 20",-0.0025988
973,2020-08-19,592.33,595.55,588.8,589.75,533.71,418702,418702,-2.58,-0.43557,591.6075,"August 19, 20",-0.0043557
974,2020-08-18,591.09,594.76,588.8,589.21,533.22,456208,456208,-1.88,-0.31806,590.965,"August 18, 20",-0.0031806
975,2020-08-17,590.93,595.54,587.89,592.03,535.77,411120,411120,1.1,0.18615,591.5975,"August 17, 20",0.0018615
976,2020-08-14,588.61,592.46,584.06,588.46,532.54,316659,316659,-0.15,-0.02548377,588.3975,"August 14, 20",-0.0002548377
977,2020-08-13,586.72,595.3,586.72,589.56,533.54,359708,359708,2.84,0.48405,589.575,"August 13, 20",0.0048405
978,2020-08-12,592.14,605.72,584.4,590.24,534.15,612238,612238,-1.9,-0.32087,593.125,"August 12, 20",-0.0032087
979,2020-08-11,585.3,596.51,583.33,586.64,530.9,576823,576823,1.34,0.22894,587.945,"August 11, 20",0.0022894
980,2020-08-10,586.21,587.16,579.67,580.2,525.07,465750,465750,-6.01,-1.03,583.31,"August 10, 20",-0.0103
981,2020-08-07,582.67,588.34,579.42,588.19,532.3,469919,469919,5.52,0.94736,584.655,"August 07, 20",0.0094736
982,2020-08-06,579.96,583.35,575.07,582.23,526.9,454988,454988,2.27,0.39141,580.1525,"August 06, 20",0.0039141
983,2020-08-05,576.71,584.92,573.23,582.15,526.83,465847,465847,5.44,0.94328,579.2525,"August 05, 20",0.0094328
984,2020-08-04,573.65,575.69,567.93,571.04,516.78,513122,513122,-2.61,-0.45498,572.0775,"August 04, 20",-0.0045498
985,2020-08-03,579.35,583.55,577.31,579.95,524.84,496428,496428,0.6,0.10356,580.04,"August 03, 20",0.0010356
986,2020-07-31,572.33,575.32,566.68,575.01,520.37,375919,375919,2.68,0.46826,572.335,"July 31, 20",0.0046826
987,2020-07-30,569.31,573.09,564.0,573.09,518.63,341204,341204,3.78,0.66396,569.8725,"July 30, 20",0.0066396
988,2020-07-29,569.75,580.21,569.75,577.6,522.71,724859,724859,7.85,1.38,574.3275,"July 29, 20",0.0138
989,2020-07-28,572.9,574.19,569.0,570.7,516.47,488884,488884,-2.2,-0.38401,571.6975,"July 28, 20",-0.0038401
990,2020-07-27,568.73,578.28,565.35,575.33,520.66,618478,618478,6.6,1.16,571.9225,"July 27, 20",0.0116
991,2020-07-24,578.0,578.0,567.66,570.62,516.4,421653,421653,-7.38,-1.28,573.57,"July 24, 20",-0.0128
992,2020-07-23,580.31,585.05,575.22,578.15,523.21,453666,453666,-2.16,-0.37221,579.6825,"July 23, 20",-0.0037221
993,2020-07-22,580.33,586.62,577.98,582.54,527.18,460500,460500,2.21,0.38082,581.8675,"July 22, 20",0.0038082
994,2020-07-21,584.75,584.75,578.29,580.0,524.89,523283,523283,-4.75,-0.81231,581.9475,"July 21, 20",-0.0081231
995,2020-07-20,580.22,585.0,577.13,579.6,524.52,706780,706780,-0.62,-0.10686,580.4875,"July 20, 20",-0.0010686
996,2020-07-17,578.35,592.48,572.65,587.72,531.87,1151651,1151651,9.37,1.62,582.8,"July 17, 20",0.0162
997,2020-07-16,565.3,569.76,563.12,566.96,513.09,729899,729899,1.66,0.29365,566.285,"July 16, 20",0.0029365
998,2020-07-15,572.28,573.0,560.24,568.59,514.56,767633,767633,-3.69,-0.64479,568.5275,"July 15, 20",-0.0064479
999,2020-07-14,552.76,562.51,551.46,561.33,507.99,567337,567337,8.57,1.55,557.015,"July 14, 20",0.0155
1000,2020-07-13,558.2,565.23,552.0,552.56,500.05,786413,786413,-5.64,-1.01,556.9975,"July 13, 20",-0.0101
1001,2020-07-10,550.53,555.92,546.78,554.08,501.43,489497,489497,3.55,0.64483,551.8275,"July 10, 20",0.0064483
1002,2020-07-09,554.46,557.47,544.26,549.44,497.23,462691,462691,-5.02,-0.90539,551.4075,"July 09, 20",-0.0090539
1003,2020-07-08,551.01,559.94,549.49,557.61,504.62,435753,435753,6.6,1.2,554.5125,"July 08, 20",0.012
1004,2020-07-07,553.37,560.47,549.16,549.23,497.04,557322,557322,-4.14,-0.74814,553.0575,"July 07, 20",-0.0074814
1005,2020-07-06,560.0,564.4,557.09,557.55,504.57,703115,703115,-2.45,-0.4375,559.76,"July 06, 20",-0.004375
1006,2020-07-02,555.48,560.56,548.62,551.77,499.34,741950,741950,-3.71,-0.66789,554.1075,"July 02, 20",-0.0066789
1007,2020-07-01,544.29,546.48,537.46,544.32,492.6,549023,549023,0.03,0.00551177,543.1375,"July 01, 20",5.51177e-05
1008,2020-06-30,533.97,545.98,533.97,544.09,492.39,1067092,1067092,10.12,1.9,539.5025,"June 30, 20",0.019
1009,2020-06-29,540.0,540.57,530.99,532.87,482.23,774366,774366,-7.13,-1.32,536.1075,"June 29, 20",-0.0132
1010,2020-06-26,542.11,544.42,528.63,534.85,484.03,1167775,1167775,-7.26,-1.34,537.5025,"June 26, 20",-0.0134
1011,2020-06-25,537.77,550.4,532.75,546.97,494.99,714151,714151,9.2,1.71,541.9725,"June 25, 20",0.0171
1012,2020-06-24,548.65,551.9,536.24,538.57,487.39,868874,868874,-10.08,-1.84,543.84,"June 24, 20",-0.0184
1013,2020-06-23,560.0,561.99,553.21,554.65,501.94,605923,605923,-5.35,-0.95536,557.4625,"June 23, 20",-0.0095536
1014,2020-06-22,550.77,558.57,548.59,553.21,500.64,478601,478601,2.44,0.44302,552.785,"June 22, 20",0.0044302
1015,2020-06-19,566.98,566.98,546.85,555.37,502.6,1875026,1875026,-11.61,-2.05,559.045,"June 19, 20",-0.0205
1016,2020-06-18,549.87,558.35,548.53,556.77,503.86,531776,531776,6.9,1.25,553.38,"June 18, 20",0.0125
1017,2020-06-17,554.96,561.5,552.8,555.23,502.47,704587,704587,0.27,0.04865216,556.1225,"June 17, 20",0.0004865216
1018,2020-06-16,558.9,558.9,539.35,550.4,498.1,826883,826883,-8.5,-1.52,551.8875,"June 16, 20",-0.0152
1019,2020-06-15,518.23,549.59,515.72,543.03,491.43,1242967,1242967,24.8,4.79,531.6425,"June 15, 20",0.0479
1020,2020-06-12,538.4,539.13,516.1,527.04,476.96,1065590,1065590,-11.36,-2.11,530.1675,"June 12, 20",-0.0211
1021,2020-06-11,544.07,548.67,521.14,525.21,475.3,1250854,1250854,-18.86,-3.47,534.7725,"June 11, 20",-0.0347
1022,2020-06-10,559.45,567.58,555.63,558.06,505.03,779693,779693,-1.39,-0.24846,560.18,"June 10, 20",-0.0024846
1023,2020-06-09,547.97,562.5,546.95,558.06,505.03,851931,851931,10.09,1.84,553.87,"June 09, 20",0.0184
